id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,application_type
1060371,1292122,13000,13000,13000, 36 months,17.27%,465.24,D,D3,walmart,10+ years,RENT,36000,Verified,11-Dec,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,720xx,AR,10.9,0,Oct-00,665,669,1,27,,7,0,5260,80.90%,12,f,0,0,16276.89648,16276.9,13000,3276.9,0,0,0,14-Apr,464.45,,16-Sep,644,640,INDIVIDUAL
1060369,1292120,28000,28000,28000, 36 months,7.90%,876.13,A,A4,Ford Atlantic Fastener Corporation,4 years,RENT,65000,Verified,11-Dec,Fully Paid,n,credit_card,Credit Card Loan,078xx,NJ,14.64,0,Feb-94,750,754,1,,,7,0,13504,36.20%,15,f,0,0,31032.58789,31032.59,28000,3032.59,0,0,0,13-Nov,11763.44,,16-Sep,674,670,INDIVIDUAL
1060365,1292116,12000,12000,12000, 36 months,9.91%,386.7,B,B1,Pizza Hut,8 years,RENT,35000,Not Verified,11-Dec,Fully Paid,n,debt_consolidation,Debt Consolidation,366xx,AL,15.87,0,1-May,725,729,1,,,6,0,17035,57.60%,7,f,0,0,13921.18,13921.18,12000,1921.18,0,0,0,14-Dec,398.06,,14-Dec,729,725,INDIVIDUAL
1060086,1291922,16000,16000,16000, 60 months,17.58%,402.65,D,D4,Rodney Lough Galleries,< 1 year,RENT,50000,Not Verified,11-Dec,Charged Off,n,debt_consolidation,Debt Consolidation Loan,890xx,NV,21.14,0,5-Apr,685,689,1,,,8,0,21627,70.50%,13,f,0,0,1698.62,1698.62,338.39,465.55,0,894.68,161.0424,12-Feb,402.65,,16-Sep,549,545,INDIVIDUAL
1058493,1290081,14000,14000,14000, 36 months,8.90%,444.55,A,A5,Sumisho Global Logisitics,5 years,RENT,62004,Not Verified,11-Dec,Fully Paid,n,other,Debt Consolidation Loan,115xx,NY,9.08,0,2-Mar,715,719,0,,,7,0,9360,69.90%,19,f,0,0,16003.6,16003.6,14000,2003.6,0,0,0,14-Dec,456.61,,16-Sep,514,510,INDIVIDUAL
1059978,1291598,11500,11500,11500, 36 months,11.71%,380.38,B,B3,USPS,10+ years,RENT,74000,Verified,11-Dec,Fully Paid,n,debt_consolidation,Bills,944xx,CA,7.96,0,1-May,690,694,0,,,8,0,16144,84.10%,10,f,0,0,13372.10331,13372.1,11500,1872.1,0,0,0,13-Nov,5016.67,,13-Nov,819,815,INDIVIDUAL
1059252,1290856,10500,10500,10500, 36 months,14.65%,362.19,C,C3,,1 year,MORTGAGE,42000,Not Verified,11-Dec,Fully Paid,n,debt_consolidation,credit card payment,300xx,GA,10.77,0,2-Mar,675,679,2,30,,7,0,16705,52.20%,23,f,0,0,12546.23608,12546.24,10500,2046.24,0,0,0,13-Oct,246.39,,16-Aug,559,555,INDIVIDUAL
1060167,1291810,14400,14400,14400, 36 months,12.42%,481.18,B,B4,Photonics Industries Intl,5 years,OWN,48000,Not Verified,11-Dec,Fully Paid,n,credit_card,Credit Cards,066xx,CT,20.68,0,5-Feb,680,684,0,,,14,0,14347,42.60%,16,f,0,0,17356.39999,17356.4,14400,2932.34,24.05999995,0,0,15-Jan,504.22,,15-Dec,644,640,INDIVIDUAL
1059974,1291594,16000,16000,15943.14211, 36 months,9.91%,515.6,B,B1,Cox Communications,7 years,RENT,65000,Verified,11-Dec,Fully Paid,n,debt_consolidation,Debt Consolidation,926xx,CA,10.36,0,Nov-97,730,734,0,,,6,0,19518,94.30%,17,f,0,0,17995.82381,17931.14,16000,1995.82,0,0,0,13-Oct,6386.35,,16-Sep,744,740,INDIVIDUAL
1060046,1291676,5375,5375,5375, 36 months,9.91%,173.21,B,B1,Washington State University,2 years,RENT,15360,Not Verified,11-Dec,Fully Paid,n,debt_consolidation,Credit Card Payment,991xx,WA,16.25,0,5-Nov,725,729,1,,,4,0,6988,27.30%,8,f,0,0,6235.530001,6235.53,5375,860.53,0,0,0,14-Dec,181.55,,16-Sep,764,760,INDIVIDUAL
1060030,1291660,12000,12000,12000, 36 months,13.49%,407.17,C,C1,Liberty Mutual Ins,10+ years,MORTGAGE,61000,Verified,11-Dec,Fully Paid,n,credit_card,Credit Card Consolidation Loan,335xx,FL,17.67,0,Mar-94,705,709,2,,,10,0,12548,90.30%,30,f,0,0,14564.61838,14564.62,12000,2564.62,0,0,0,14-Jun,2774.95,,16-Feb,674,670,INDIVIDUAL
1059948,1291788,12000,12000,12000, 36 months,7.51%,373.33,A,A3,Buddy Media,< 1 year,RENT,83000,Source Verified,11-Dec,Charged Off,n,debt_consolidation,Credit Consolidation,100xx,NY,8.36,0,1-Jul,735,739,1,,,9,0,18692,82.70%,36,f,0,0,3531.72,3531.72,2435.23,547.09,0,549.4,5.39,12-Aug,373.33,,16-Sep,694,690,INDIVIDUAL
1060036,1291666,17000,17000,16975, 36 months,6.03%,517.41,A,A1,ValleyCare Health System,2 years,MORTGAGE,120000,Verified,11-Dec,Fully Paid,n,small_business,Small Business Loan,945xx,CA,8.94,0,Aug-97,775,779,0,,,12,0,3049,4.10%,27,f,0,0,18626.52999,18599.14,17000,1626.53,0,0,0,14-Dec,523.66,,16-Sep,809,805,INDIVIDUAL
1055631,1287194,30000,30000,28871.44293, 60 months,19.03%,778.72,E,E2,Power Nissan Chandler,< 1 year,RENT,106000,Verified,11-Dec,Fully Paid,n,credit_card,credit card consolidation,852xx,AZ,15.72,0,Oct-99,710,714,3,,,12,0,29623,74.20%,24,f,0,0,36991.1291,34359.38,30000,6991.13,0,0,0,13-Apr,25316.64,,16-Jul,699,695,INDIVIDUAL
1060019,1291647,13000,13000,13000, 36 months,20.30%,485.12,E,E5,gap inc,5 years,RENT,42000,Not Verified,11-Dec,Charged Off,n,debt_consolidation,smart,432xx,OH,7.69,0,6-Sep,670,674,1,,,5,0,11612,99.50%,5,f,0,0,6564.2,6564.2,3536.97,2483.96,0,543.27,5.37,13-Jan,204.92,,16-Sep,529,525,INDIVIDUAL
1053454,1285049,7125,7125,7125, 36 months,7.51%,221.67,A,A3,Apria Healthcare,< 1 year,MORTGAGE,30000,Not Verified,11-Dec,Charged Off,n,debt_consolidation,Loan #1,641xx,MO,18.12,0,1-Mar,725,729,0,,,7,0,12648,68%,20,f,0,0,3103.49,3103.49,2306.14,520.74,0,276.61,2.81,13-Mar,174.2,,16-Sep,604,600,INDIVIDUAL
1059930,1291769,14000,14000,14000, 60 months,18.25%,357.42,D,D5,Sea World San Antonio,10+ years,RENT,32000,Not Verified,11-Dec,Current,n,wedding,Wedding,782xx,TX,16.28,0,Oct-99,675,679,2,67,,5,0,10617,87%,13,f,1050.06,1050.06,20352.4,20352.4,12949.94,7402.46,0,0,0,16-Sep,357.42,16-Oct,16-Sep,709,705,INDIVIDUAL
1060004,1291631,8000,8000,8000, 36 months,14.65%,275.96,C,C3,RCHN,1 year,RENT,72100,Not Verified,11-Dec,Fully Paid,n,debt_consolidation,Debt consolidation,945xx,CA,6.71,0,4-Oct,690,694,3,,,8,0,14147,92.70%,16,f,0,0,8798.369207,8798.37,8000,798.37,0,0,0,12-Sep,6593.13,,16-Sep,599,595,INDIVIDUAL
1060015,1291641,12500,12500,12500, 36 months,11.71%,413.45,B,B3,fch enterpise,3 years,RENT,58000,Source Verified,11-Dec,Fully Paid,n,debt_consolidation,pay off credit bills,968xx,HI,17.32,0,Apr-99,710,714,1,,,10,0,7059,79.30%,16,f,0,0,14884.19,14884.19,12500,2384.19,0,0,0,14-Dec,425.27,,16-Sep,719,715,INDIVIDUAL
1059936,1291775,10000,10000,10000, 36 months,14.27%,343.09,C,C2,OEC Freight,4 years,RENT,40000,Source Verified,11-Dec,Fully Paid,n,car,Car Loan,113xx,NY,18.69,0,7-Oct,680,684,0,,,6,0,5689,87.50%,7,f,0,0,11156.10751,11156.11,10000,1156.11,0,0,0,12-Nov,7731.76,,15-Sep,694,690,INDIVIDUAL
1059288,1290891,12000,8175,8175, 60 months,13.49%,188.07,C,C1,Tory Burch,1 year,RENT,75000,Not Verified,11-Dec,Current,n,other,Unexpected Expenses,921xx,CA,23.58,1,Sep-95,700,704,0,11,,7,0,11209,57.50%,24,f,555.51,555.51,10712.71,10712.71,7619.49,3093.22,0,0,0,16-Sep,188.07,16-Oct,16-Sep,624,620,INDIVIDUAL
1052230,1283783,14000,14000,14000, 36 months,10.65%,456.03,B,B2,Belcan Corp,3 years,RENT,48880,Not Verified,11-Dec,Fully Paid,n,credit_card,Helping out my wallet,616xx,IL,21.95,0,2-Aug,700,704,0,,,7,0,13790,73.70%,15,f,0,0,16416.88001,16416.88,14000,2416.88,0,0,0,14-Dec,470.86,,14-Dec,694,690,INDIVIDUAL
1059996,1291621,7500,7500,7500, 36 months,6.03%,228.27,A,A1,Town of Douglas,5 years,RENT,48000,Source Verified,11-Dec,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,014xx,MA,5.08,0,May-00,765,769,0,,,6,0,6626,30.80%,15,f,0,0,8214.165089,8214.17,7500,714.17,0,0,0,14-Oct,683.8,,15-Nov,764,760,INDIVIDUAL
1059887,1291721,19200,19200,19150, 36 months,9.91%,618.72,B,B1,TriCities Chaplaincy,9 years,MORTGAGE,40000,Verified,11-Dec,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,993xx,WA,11.37,0,Jul-90,720,724,2,,,8,0,14061,67.60%,15,f,0,0,21532.52459,21476.45,19200,2332.52,0,0,0,13-Jul,10413.87,,13-Jul,819,815,INDIVIDUAL
1010310,1237314,9000,9000,9000, 36 months,11.71%,297.69,B,B3,Vitacost.com,7 years,MORTGAGE,110000,Not Verified,11-Dec,Fully Paid,n,debt_consolidation,debt consolidation,334xx,FL,13.06,0,5-Sep,695,699,0,,,10,0,14810,65.20%,12,f,0,0,10716.58,10716.58,9000,1716.58,0,0,0,14-Dec,303.86,,14-Dec,549,545,INDIVIDUAL
1059889,1291723,16000,16000,15975, 60 months,17.27%,399.97,D,D3,La Costa Resort and Spa,4 years,MORTGAGE,60000,Verified,11-Dec,Fully Paid,n,credit_card,Credit Card Loan,920xx,CA,11.98,0,5-Jul,695,699,1,,,8,0,19626,80.80%,13,f,0,0,23623.28,23586.37,16000,7623.28,0,0,0,16-Jan,4824.69,,16-Jan,709,705,INDIVIDUAL
1059736,1291552,20000,20000,20000, 36 months,8.90%,635.07,A,A5,Smith & Warren,3 years,RENT,65000,Verified,11-Dec,Fully Paid,n,credit_card,Personal Growth,069xx,CT,14.99,0,3-Aug,740,744,2,,,8,0,10559,44.50%,17,f,0,0,22862.29,22862.29,20000,2862.29,0,0,0,14-Dec,649.94,,15-Aug,724,720,INDIVIDUAL
1059870,1291503,9000,9000,9000, 36 months,13.49%,305.38,C,C1,Arizona Beverage Llc,7 years,MORTGAGE,50000,Source Verified,11-Dec,Fully Paid,n,debt_consolidation,personal loan,333xx,FL,1.99,3,2-May,695,699,0,16,,3,0,2462,42.40%,15,f,0,0,10993.42,10993.42,9000,1993.42,0,0,0,14-Dec,314.15,,16-May,699,695,INDIVIDUAL
1059874,1291507,9600,9600,9550, 36 months,7.51%,298.67,A,A3,Riverside County,10+ years,RENT,55000,Verified,11-Dec,Charged Off,n,debt_consolidation,Debt reducer,925xx,CA,27.34,0,1-Feb,725,729,0,,,10,0,10204,74.80%,28,f,0,0,7120.37,7083.33,5595.77,959.79,0,564.81,5.496300004,13-Oct,298.67,,16-Sep,649,645,INDIVIDUAL
1032863,1262418,12000,12000,12000, 60 months,12.69%,271.14,B,B5,"Wells Fargo Insurance Services USA, Inc.",10+ years,MORTGAGE,63000,Not Verified,11-Dec,Charged Off,n,debt_consolidation,Debt Consolidation Loan,902xx,CA,20.67,0,Dec-86,705,709,0,25,,13,0,23888,64.10%,45,f,0,0,12972.64,12972.64,886.61,736.51,0,11349.52,2043.18,12-Jun,271.14,,16-Sep,699,695,INDIVIDUAL
1054178,1285805,18000,12325,12325, 60 months,11.71%,272.37,B,B3,Raytheon,10+ years,MORTGAGE,133224,Source Verified,11-Dec,Current,n,home_improvement,Roof,750xx,TX,10.97,0,1-Dec,735,739,0,,,14,0,43090,46.30%,30,f,808.19,808.19,15513.13,15513.13,11516.8,3996.33,0,0,0,16-Sep,272.37,16-Oct,16-Sep,724,720,INDIVIDUAL
1059843,1291476,1000,1000,1000, 36 months,13.49%,33.94,C,C1,Inviting Company,8 years,RENT,35100,Not Verified,11-Dec,Fully Paid,n,small_business,Business Loan,721xx,AR,6.19,0,Oct-97,675,679,1,,,8,0,9219,73.10%,17,f,0,0,1017.55,1017.55,1000,17.55,0,0,0,12-Feb,563.79,,15-Apr,724,720,INDIVIDUAL
1057243,1288802,15000,15000,15000, 36 months,15.27%,521.97,C,C4,Salisbury Behavioral Health INC.,6 years,RENT,38000,Verified,11-Dec,Charged Off,n,credit_card,Payoff my Credit Card Debit in 36 Months,191xx,PA,13.83,0,5-Mar,690,694,1,,,7,0,14406,91.80%,10,f,0,0,9376.44,9376.44,6231.02,2630.06,0,515.36,5.17,13-May,521.97,,16-Sep,499,0,INDIVIDUAL
1059785,1291412,12000,12000,12000, 36 months,16.77%,426.47,D,D2,Braemac CA,6 years,RENT,38000,Source Verified,11-Dec,Fully Paid,n,debt_consolidation,Credit card help,945xx,CA,21.32,0,4-Aug,660,664,0,,,10,0,6761,82.50%,13,f,0,0,14112.24891,14112.25,12000,2112.25,0,0,0,13-Mar,8152.79,,16-Mar,689,685,INDIVIDUAL
1059698,1291514,12000,12000,12000, 60 months,14.27%,280.91,C,C2,UC Davis,3 years,RENT,41000,Source Verified,11-Dec,Current,n,medical,Debt free ,939xx,CA,22.77,0,Jul-86,715,719,1,,,13,0,9967,78.90%,15,f,827.72,827.72,16002.51,16002.51,11172.27,4830.24,0,0,0,16-Sep,280.91,16-Oct,16-Sep,649,645,INDIVIDUAL
1059704,1291520,14000,14000,14000, 36 months,8.90%,444.55,A,A5,Hoffman Building Technologies,7 years,MORTGAGE,108000,Not Verified,11-Dec,Fully Paid,n,credit_card,Capitol One Refinance,274xx,NC,27.86,0,Jan-89,740,744,2,,,14,0,38144,44.80%,28,f,0,0,15714.75258,15714.75,14000,1714.75,0,0,0,13-Nov,5942.67,,13-Nov,799,795,INDIVIDUAL
1059801,1291428,15600,15600,15600, 60 months,15.96%,379.04,C,C5,State of Maryland,< 1 year,RENT,43000,Not Verified,11-Dec,Fully Paid,n,debt_consolidation,Freedom,210xx,MD,7.56,0,4-Jun,710,714,2,,,5,0,8803,64.30%,7,f,0,0,22133.99,22133.99,15600,6533.99,0,0,0,15-Aug,5845.17,,15-Aug,774,770,INDIVIDUAL
1059605,1291209,10000,10000,9994.503972, 36 months,10.65%,325.74,B,B2,Action Trucking ,4 years,RENT,45000,Not Verified,11-Dec,Fully Paid,n,debt_consolidation,The Blessing Loan,775xx,TX,11.41,0,Apr-96,720,724,2,,,7,0,15606,88%,14,f,0,0,11726.32,11719.03,10000,1726.32,0,0,0,14-Dec,337.7,,16-Jun,649,645,INDIVIDUAL
1058085,1289661,7200,7200,7200, 36 months,12.69%,241.53,B,B5,Aarons Sales and Lease,1 year,RENT,23000,Source Verified,11-Dec,Fully Paid,n,other,Bill Pay off,439xx,OH,20.19,0,3-Jun,680,684,1,59,,11,0,5258,59.70%,18,f,0,0,8769.342397,8769.34,7200,1569.34,0,0,0,14-Dec,166.2,,16-Jun,594,590,INDIVIDUAL
1059157,1290971,22250,22250,22250, 60 months,15.27%,532.49,C,C4,City of Excelsior Springs,2 years,MORTGAGE,47532,Verified,11-Dec,Charged Off,n,debt_consolidation,Debt Payoff,640xx,MO,23.76,0,May-92,720,724,3,,,14,0,33474,58.10%,24,f,0,0,10060.04,10060.04,4691.15,4345.37,0,1023.52,9.91,13-May,532.49,,16-Sep,564,560,INDIVIDUAL
1059627,1291235,13250,13250,13250, 60 months,17.27%,331.23,D,D3,SALON EVAMICHELLE ,< 1 year,RENT,26000,Not Verified,11-Dec,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,019xx,MA,10.89,0,7-Jan,690,694,3,,,8,0,9138,59.70%,18,f,0,0,19785.91002,19785.91,13250,6535.91,0,0,0,16-Jun,2230.72,,16-Jun,779,775,INDIVIDUAL
1023566,1252426,26400,16725,16725, 60 months,14.27%,391.51,C,C2,Actelion PHarmaceuticals US Inc,< 1 year,MORTGAGE,150000,Verified,11-Dec,Fully Paid,n,house,House Loan,274xx,NC,3.23,0,Nov-97,735,739,2,55,,8,0,15527,56.30%,20,f,0,0,22497.38999,22497.39,16725,5772.39,0,0,0,15-Feb,8016.73,,15-Mar,734,730,INDIVIDUAL
1059657,1291266,11000,11000,11000, 36 months,9.91%,354.48,B,B1,City of Tomah,4 years,RENT,32000,Verified,11-Dec,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,546xx,WI,23.66,0,2-Jul,710,714,0,,,12,0,9437,39%,20,f,0,0,11350.45,11350.45,11000,350.45,0,0,0,12-Apr,10288.18,,13-Jun,764,760,INDIVIDUAL
1059639,1291248,9600,9600,9600, 36 months,8.90%,304.84,A,A5,Aerotek Scientific,3 years,RENT,55000,Not Verified,11-Dec,Fully Paid,n,credit_card,Extra credit loan,551xx,MN,17.02,0,Mar-00,720,724,0,,,11,0,17709,66.60%,12,f,0,0,10973.87,10973.87,9600,1373.87,0,0,0,14-Dec,315.41,,16-Sep,684,680,INDIVIDUAL
1059571,1291175,10000,10000,10000, 36 months,16.77%,355.39,D,D2,"B Drafting, Inc.",4 years,RENT,35000,Verified,11-Dec,Fully Paid,n,debt_consolidation,Debt Consolidation,927xx,CA,18.55,0,6-Aug,660,664,3,,,9,0,7565,53.70%,12,f,0,0,12793.75,12793.75,10000,2793.75,0,0,0,15-Jan,372.75,,15-Dec,574,570,INDIVIDUAL
1059623,1291231,7000,7000,7000, 60 months,15.96%,170.08,C,C5,self-employed,3 years,OWN,75000,Not Verified,11-Dec,Current,n,other,medical,024xx,MA,21.66,0,Nov-93,690,694,1,36,,10,0,7623,88.60%,30,f,510.98,510.98,9668.04,9668.04,6489.01,3179.03,0,0,0,16-Sep,170.08,16-Oct,16-Sep,609,605,INDIVIDUAL
1059629,1291237,11000,11000,11000, 36 months,9.91%,354.48,B,B1,texas health-Presbyterian hospital,5 years,MORTGAGE,74000,Not Verified,11-Dec,Fully Paid,n,wedding,12-Apr,751xx,TX,18.24,0,Oct-86,725,729,2,,,11,0,16072,81.60%,18,f,0,0,12761.05,12761.05,11000,1761.05,0,0,0,14-Dec,369.71,,16-Sep,749,745,INDIVIDUAL
1057474,1289036,13000,13000,13000, 60 months,16.77%,321.48,D,D2,Hayes Intermediate School,9 years,MORTGAGE,50000,Not Verified,11-Dec,Fully Paid,n,wedding,Wedding,431xx,OH,19.13,2,Jan-98,690,694,0,21,,14,0,10724,86.50%,22,f,0,0,19180.82999,19180.83,13000,6180.83,0,0,0,16-May,2463.87,,16-Jun,634,630,INDIVIDUAL
1059603,1291207,5000,5000,5000, 36 months,7.51%,155.56,A,A3,Bank of Oklahoma,8 years,OWN,30000,Not Verified,11-Dec,Fully Paid,n,credit_card,Credit Card Loan,741xx,OK,18.72,0,Apr-96,755,759,0,,,4,0,3472,28.70%,12,f,0,0,5061.870562,5061.87,5000,61.87,0,0,0,12-Feb,4907.24,,16-Jan,714,710,INDIVIDUAL
1059522,1291347,6000,6000,6000, 36 months,11.71%,198.46,B,B3,Coldwell Banker Residential Brokerage,1 year,RENT,37000,Not Verified,11-Dec,Charged Off,n,small_business,Small Business Loan,200xx,DC,6.68,0,Mar-00,715,719,1,,,4,0,5846,88.60%,9,f,0,0,5250.06,5250.06,3931.16,1019.59,0,299.31,2.885599999,14-Jan,198.46,,16-Sep,569,565,INDIVIDUAL
1059529,1291353,3000,3000,3000, 36 months,13.49%,101.8,C,C1,Sony Electronics,3 years,RENT,105000,Source Verified,11-Dec,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,904xx,CA,7.25,1,Feb-92,675,679,2,22,,8,0,15209,79.60%,22,f,0,0,3653.243832,3653.24,3000,653.24,0,0,0,14-Sep,501.25,,16-Sep,654,650,INDIVIDUAL
1059502,1291327,8200,8200,8200, 60 months,16.77%,202.78,D,D2,California Department of Public Health,10+ years,RENT,42000,Source Verified,11-Dec,Charged Off,n,credit_card,Credit Card Balance Payoff,945xx,CA,5.06,0,Jan-90,700,704,1,,,6,0,5941,90%,8,f,0,0,3033.4,3033.4,1240.19,1380.22,0,412.99,3.67,13-Jan,202.78,,16-Sep,499,0,INDIVIDUAL
1058733,1290534,17000,17000,17000, 36 months,12.42%,568.06,B,B4,sharp memmorial hospital,10+ years,OWN,80000,Not Verified,11-Dec,Fully Paid,n,credit_card,Credit Card Loan,921xx,CA,16.65,0,Jun-89,695,699,0,42,,7,0,17347,81.20%,17,f,0,0,20450.14999,20450.15,17000,3450.15,0,0,0,14-Dec,584.63,,16-Sep,639,635,INDIVIDUAL
1059497,1291322,5000,5000,5000, 36 months,10.65%,162.87,B,B2,Sandestin Beach Hilton,10+ years,MORTGAGE,35000,Verified,11-Dec,Fully Paid,n,car,Saab 9-3 loan,325xx,FL,13.92,0,Nov-90,685,689,0,49,,8,0,3418,30.50%,23,f,0,0,5863.16,5863.16,5000,863.16,0,0,0,14-Dec,169.7,,14-Dec,674,670,INDIVIDUAL
1059433,1291052,6400,6400,6400, 36 months,8.90%,203.23,A,A5,big five sporting goods,6 years,OWN,23000,Source Verified,11-Dec,Fully Paid,n,debt_consolidation,deep breath,860xx,AZ,10.75,0,Mar-98,705,709,0,,,7,0,5119,89.80%,11,f,0,0,7315.9,7315.9,6400,915.9,0,0,0,14-Dec,209.64,,16-Jan,674,670,INDIVIDUAL
1059469,1291090,13000,13000,13000, 36 months,16.29%,458.91,D,D1,sembower mikesell inc,7 years,RENT,50000,Not Verified,11-Dec,Fully Paid,n,debt_consolidation,life saver,156xx,PA,8.33,0,Dec-95,715,719,1,,,5,0,13819,98%,10,f,0,0,16520.52999,16520.53,13000,3520.53,0,0,0,14-Dec,463.82,,16-Sep,694,690,INDIVIDUAL
1048973,1280119,18000,18000,18000, 60 months,11.71%,397.77,B,B3,USAF,10+ years,RENT,36000,Source Verified,11-Dec,Fully Paid,n,debt_consolidation,Debt Consolidation,316xx,GA,22.03,0,Mar-00,745,749,0,,,5,0,13779,68.90%,19,f,0,0,23650.46001,23650.46,18000,5650.46,0,0,0,16-Jan,4557.5,,16-Feb,694,690,INDIVIDUAL
1059444,1291064,16000,16000,16000, 60 months,15.27%,382.92,C,C4,Hilton Head Automotive LLC,10+ years,MORTGAGE,60000,Not Verified,11-Dec,Fully Paid,n,debt_consolidation,Help me get ahead,299xx,SC,17.7,0,1-Jan,720,724,2,,,16,0,23464,57.70%,36,f,0,0,22124.6,22124.6,16000,6124.6,0,0,0,15-May,3220.41,,15-May,679,675,INDIVIDUAL
1059311,1291115,13200,13200,13175, 60 months,17.27%,329.98,D,D3,Jim Hughes plumbing and heating,7 years,RENT,40000,Verified,11-Dec,Fully Paid,n,credit_card,Credit card Refi,087xx,NJ,24.36,0,Jan-98,680,684,2,,,11,0,18251,61%,20,f,0,0,17529.27529,17496.08,13200,4329.28,0,0,0,14-Mar,8962.13,,14-Mar,704,700,INDIVIDUAL
1059333,1291136,10000,10000,10000, 36 months,16.77%,355.39,D,D2,Commerce Lexington,1 year,RENT,38200,Source Verified,11-Dec,Fully Paid,n,credit_card,Credit Card Refinance,405xx,KY,17.09,0,5-Jan,660,664,0,,,12,0,7023,75.50%,23,f,0,0,12793.75,12793.75,10000,2793.75,0,0,0,15-Jan,370.77,,14-Dec,724,720,INDIVIDUAL
1055994,1287564,15000,15000,15000, 60 months,15.96%,364.46,C,C5,Citi Cards,8 years,RENT,37000,Source Verified,11-Dec,Charged Off,n,credit_card,Fresh Start,322xx,FL,20.14,0,Jan-00,710,714,1,,,11,0,8626,83.70%,30,f,0,0,9111.5,9111.5,4845.58,4249.17,0,16.75,0,14-Jan,364.46,,16-Sep,619,615,INDIVIDUAL
1059386,1291002,5000,5000,5000, 36 months,14.27%,171.55,C,C2,metro,10+ years,RENT,56000,Not Verified,11-Dec,Fully Paid,n,debt_consolidation,out of debt,900xx,CA,10.03,0,Apr-00,680,684,1,81,,8,0,11702,90.20%,21,f,0,0,6120.435068,6120.44,5000,1120.44,0,0,0,14-May,1323.76,,16-Sep,619,615,INDIVIDUAL
1059289,1290892,7200,7200,7200, 36 months,7.90%,225.29,A,A4,Action Link,< 1 year,RENT,38000,Source Verified,11-Dec,Fully Paid,n,credit_card,Credit Card Refinance,945xx,CA,14.34,0,Dec-00,720,724,0,,,7,0,14635,70.70%,16,f,0,0,7985.548506,7985.55,7200,785.55,0,0,0,14-Jan,1085.15,,14-Jan,754,750,INDIVIDUAL
1058552,1290342,15000,15000,14975, 36 months,7.90%,469.36,A,A4,LPC,3 years,RENT,43000,Source Verified,11-Dec,Fully Paid,n,debt_consolidation,cards pay off,750xx,TX,19.4,0,Jun-00,735,739,0,,,9,0,12835,60.30%,16,f,0,0,16920.47509,16892.27,15000,1897.01,23.47000003,0,0,15-Jan,474.01,,16-Jul,584,580,INDIVIDUAL
1059461,1291081,15700,9875,9875, 60 months,19.42%,258.46,E,E3,SparkPeople,< 1 year,MORTGAGE,60000,Source Verified,11-Dec,Charged Off,n,debt_consolidation,Credit Card Consolidation,921xx,CA,9.12,0,May-98,670,674,0,40,,12,0,13577,89.90%,35,f,0,0,257.99,257.99,98.47,159.52,0,0,0,12-Jan,258.46,,16-Sep,644,640,INDIVIDUAL
1059312,1291116,5000,5000,5000, 60 months,21.28%,136.06,F,F2,Motion Point,3 years,RENT,46000,Verified,11-Dec,Fully Paid,n,debt_consolidation,pay cards,330xx,FL,6.1,0,7-Mar,660,664,0,,,7,0,8376,91%,9,f,0,0,7281.690845,7281.69,5000,2281.69,0,0,0,14-Jul,3200.57,,14-Aug,579,575,INDIVIDUAL
1058031,1289606,9600,9600,9600, 36 months,11.71%,317.53,B,B3,Charles Scwab,2 years,MORTGAGE,105000,Verified,11-Dec,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,327xx,FL,10.19,0,Jul-00,700,704,0,30,,9,0,18114,93.90%,34,f,0,0,10705.59433,10705.59,9600,1105.59,0,0,0,13-Feb,6585.15,,16-Sep,669,665,INDIVIDUAL
1059447,1291067,16000,16000,16000, 60 months,19.91%,423.11,E,E4,PIMCO,5 years,RENT,107000,Source Verified,11-Dec,Fully Paid,n,debt_consolidation,Debt Payment,100xx,NY,6.47,0,1-Oct,695,699,1,,,10,0,19823,68.40%,19,f,0,0,24813.03,24813.03,16000,8813.03,0,0,0,15-Nov,5349.97,,15-Dec,694,690,INDIVIDUAL
1059319,1291122,35000,22875,22875, 60 months,19.03%,593.77,E,E2,Ernst & Young LLP,4 years,MORTGAGE,235000,Verified,11-Dec,Charged Off,n,credit_card,Debt Consolidation,913xx,CA,14.08,0,Jul-92,710,714,0,,,13,0,42936,83.80%,31,f,0,0,19075.97,19075.97,6337.11,7318.78,0,5420.08,921.4136,13-Dec,31.28,,16-Sep,714,710,INDIVIDUAL
